GameID,Titles,YearReleased,Ranking,min_players,max_players,NumRatings,AvgRating,weighted_avg,#_of_awards,ExpansionFlag,#_of_expansion_sets,LicensedType,ClassicFlag,Category,boardgame_category
6391,Living Planet,2019,6391,2,4,88,8.2221,7.1958,0,Y,3,Original,Modern,Board,"['Economic', 'Environmental', 'Science Fiction']"
6392,The Battle of Five Armies,2005,6392,2,2,114,6.9987,6.6687,0,N,0,Original,Modern,Board,"['Fantasy', 'Miniatures', 'Novel-based', 'Wargame']"
6393,Rubik's Race,1982,6393,2,2,447,6.0084,6.0604,0,N,0,Original,Modern,Board,"['Puzzle', 'Real-time']"
6394,Take it Higher!,2009,6394,1,6,110,6.8296,6.5739,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Science Fiction', 'Space Exploration']"
6395,Snake Oil  Elixir,2015,6395,3,8,75,7.5553,6.8338,0,N,0,Original,Modern,Card,"['Card Game', 'Party Game']"
6396,Engine,2010,6396,2,4,191,6.3558,6.3341,3,N,0,Original,Modern,Board,"['Childrens Game', 'Racing', 'Trains']"
6397,Bright Future,2015,6397,1,5,199,6.7042,6.5665,0,N,0,Original,Modern,Card,"['Adventure', 'Card Game', 'Science Fiction']"
6398,Once Upon a Castle,2018,6398,2,4,117,6.7951,6.5635,0,N,0,Original,Modern,Dice,"['Dice', 'Medieval']"
6399,Go West!,2005,6399,2,4,684,5.8093,5.8710,1,N,0,Original,Modern,Board,"['Adventure', 'American West', 'Exploration']"
6400,Vernissage,1993,6400,3,5,196,6.3079,6.3027,1,N,0,Original,Modern,Board,"['Economic', 'Negotiation']"
6401,Blossoms,2018,6401,2,2,331,6.1041,6.1479,0,Y,1,Original,Modern,Card,"['Card Game', 'Farming']"
6402,Wodny szlak,2019,6402,1,4,110,6.9568,6.6405,0,N,0,Original,Modern,Board,['Transportation']
6403,Veggie Garden,2017,6403,2,4,359,6.0600,6.1106,0,Y,1,Original,Modern,Board,"['Animals', 'Farming']"
6404,Trireme,1973,6404,2,2,209,6.4019,6.3665,0,N,0,Original,Modern,Board,"['Ancient', 'Nautical', 'Wargame']"
6405,Sherlock  Der Pate,2019,6405,1,8,95,7.0411,6.6572,0,N,0,Original,Modern,Card,"['Card Game', 'Deduction', 'Murder/Mystery']"
6406,Underlings of Underwing,2017,6406,1,6,134,6.9694,6.6802,0,N,0,Original,Modern,Board,"['Educational', 'Fantasy']"
6407,Starmada  The Admiralty Edition,2009,6407,2,12,84,7.3869,6.7922,0,Y,6,Original,Modern,Board,"['Miniatures', 'Print & Play', 'Science Fiction', 'Wargame']"
6408,Alien Uprising,2014,6408,3,5,271,6.1812,6.2112,0,Y,5,Original,Modern,Dice,"['Dice', 'Science Fiction']"
6409,Student Bodies,2014,6409,2,5,214,6.4769,6.4182,0,Y,1,Original,Modern,Board,"['Horror', 'Zombies']"
6410,Legends of the American Frontier,2016,6410,3,7,155,6.5352,6.4400,0,Y,2,Original,Modern,Card,"['Adventure', 'Age of Reason', 'American West', 'Card Game']"
6411,Star Fleet Battles (Designer's Edition),1979,6411,2,2,92,7.2533,6.7529,0,Y,21,Original,Modern,Board,"['Movies / TV / Radio theme', 'Science Fiction', 'Wargame']"
6412,Andromeda,2015,6412,2,4,153,6.5838,6.4687,0,N,0,Original,Modern,Dice,"['Dice', 'Exploration', 'Science Fiction']"
6413,Sticky Stickz,2011,6413,2,5,214,6.2901,6.2909,1,N,0,Original,Modern,Board,"['Action / Dexterity', 'Childrens Game', 'Party Game']"
6414,King Oil,1974,6414,2,4,428,6.0348,6.0836,0,N,0,Original,Modern,Board,"['Economic', 'Industry / Manufacturing']"
6415,Western Empires,2019,6415,5,9,57,8.6728,7.1568,0,Y,1,Original,Modern,Board,"['Ancient', 'Bluffing', 'City Building', 'Civilization', 'Economic', 'Memory']"
6416,Skyliners,2015,6416,2,4,357,6.0047,6.0677,0,N,0,Original,Modern,Board,['City Building']
6417,Star Borders  Humanity,2010,6417,2,2,100,7.0175,6.6551,0,N,0,Original,Modern,Board,"['Science Fiction', 'Wargame']"
6418,Israeli Independence  The First Arab-Israeli War,2008,6418,1,1,242,6.2707,6.2771,1,Y,1,Original,Modern,Board,"['Educational', 'Modern Warfare', 'Wargame']"
6419,Oath of the Brotherhood,2015,6419,2,5,205,6.3566,6.3356,0,Y,1,Original,Modern,Board,"['Adventure', 'Pirates']"
6420,DC Comics Deck-Building Game  Rivals - Green Lantern vs Sinestro,2018,6420,2,2,82,7.4227,6.8018,0,Y,1,Super_Hero_IP,Modern,Card,"['Card Game', 'Comic Book / Strip']"
6421,Ghosts Love Candy,2016,6421,3,6,149,6.6150,6.4855,0,N,0,Original,Modern,Card,['Card Game']
6422,The Color Monster,2018,6422,2,5,115,6.9578,6.6484,2,N,0,Original,Modern,Board,['Childrens Game']
6423,Titicaca,2001,6423,2,5,213,6.2627,6.2722,0,N,0,Original,Modern,Board,['Territory Building']
6424,Risk  Halo Wars Collector's Edition,2009,6424,3,5,235,6.3077,6.3032,0,N,0,Original,Classic,Board,"['Science Fiction', 'Video Game Theme', 'Wargame']"
6425,Via Romana,2008,6425,2,4,182,6.3449,6.3264,1,N,0,Original,Modern,Board,['Ancient']
6426,Perryville,1992,6426,2,2,91,7.2539,6.7506,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6427,Tyrus,2004,6427,2,2,355,6.0022,6.0660,0,N,0,Original,Modern,Board,"['Bluffing', 'Political']"
6428,Dolmen,2015,6428,2,4,95,6.9974,6.6359,0,Y,3,Original,Modern,Board,"['Abstract Strategy', 'Ancient']"
6429,IceDice,2011,6429,2,4,205,6.3927,6.3599,0,N,0,Original,Modern,Dice,['Dice']
6430,Tabletop Curling Game,2008,6430,2,8,133,6.6449,6.4937,0,N,0,Original,Modern,Board,"['Action / Dexterity', 'Sports']"
6431,Less  Like Chess but Less!,2015,6431,2,4,140,6.9468,6.6742,0,N,0,Original,Modern,Board,['Abstract Strategy']
6432,Clash of Wills  Shiloh 1862,2012,6432,2,2,127,6.6807,6.5097,1,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6433,Silver Bayonet  The First Team in Vietnam,1990,6433,2,2,139,6.7252,6.5442,2,N,0,Original,Modern,Board,"['Vietnam War', 'Wargame']"
6434,Serpent's Tongue,2013,6434,1,8,209,6.5189,6.4457,6,N,0,Original,Modern,Card,"['Ancient', 'Book', 'Card Game', 'Fantasy', 'Memory']"
6435,Chez Greek,2002,6435,2,6,452,5.9649,6.0243,1,Y,1,Original,Modern,Card,"['Card Game', 'Humor']"
6436,Mini WWII,2018,6436,2,4,98,7.2059,6.7446,0,Y,3,Original,Modern,Card,"['Card Game', 'Wargame', 'World War II']"
6437,Yangtze,2016,6437,2,4,148,6.5418,6.4413,0,N,0,Original,Modern,Board,['Piatnik']
6438,Skyline of the World,2005,6438,2,4,190,6.4605,6.4026,1,Y,1,Original,Modern,Board,['City Building']
6439,GD '41,1996,6439,2,2,108,7.0389,6.6801,3,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6440,Theophrastus,2001,6440,2,5,425,5.9321,6.0008,0,N,0,Original,Modern,Card,"['Card Game', 'Renaissance']"
6441,Retreat to Darkmoor,2016,6441,2,4,160,6.5316,6.4397,0,Y,1,Original,Modern,Board,['Fantasy']
6442,Winter Tales,2012,6442,3,7,544,5.9174,5.9757,0,N,0,Original,Modern,Card,"['Card Game', 'Novel-based']"
6443,The Architects of the Colosseum,2016,6443,2,4,210,6.2634,6.2728,0,N,0,Original,Modern,Board,"['Schmidt Spiele', 'Tasty Minstrel Games']"
6444,Strafexpedition 1916,2011,6444,2,4,62,7.9565,6.9294,0,Y,1,Original,Modern,Board,"['Wargame', 'World War I']"
6445,Grand Conquest,2006,6445,2,4,76,7.7009,6.9007,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Ancient', 'Wargame']"
6446,Lighthouse Run,2018,6446,2,4,135,6.5747,6.4546,0,N,0,Original,Modern,Board,"['Nautical', 'Racing']"
6447,Magecraft,2016,6447,2,4,118,6.8572,6.5982,0,N,0,Original,Modern,Board,['Fantasy']
6448,Marengo,1995,6448,1,2,117,6.8816,6.6102,1,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6449,Patton's 3rd Army  The Lorraine Campaign,1980,6449,2,2,188,6.4168,6.3736,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6450,Temp Worker Assassins,2016,6450,2,4,156,6.6814,6.5295,0,Y,1,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting', 'Humor', 'Zombies']"
6451,7 Ate 9,2009,6451,2,4,383,6.0077,6.0667,0,N,0,Original,Modern,Card,"['Card Game', 'Math', 'Number']"
6452,Test of Honour  The Samurai Miniatures Game,2017,6452,2,4,85,7.8612,7.0133,0,Y,16,Original,Modern,Board,"['Medieval', 'Miniatures', 'Wargame']"
6453,Balance of Powers,2015,6453,1,7,79,7.5658,6.8545,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6454,The God Kings  Warfare at the Dawn of Civilization,2012,6454,2,4,120,6.7808,6.5589,0,N,0,Original,Modern,Board,"['Ancient', 'Wargame']"
6455,The Pocket at Falaise,2009,6455,1,2,88,7.2102,6.7221,1,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6456,Chainsaw Warrior,1987,6456,1,1,683,5.8684,5.9226,0,Y,1,Original,Modern,Card,"['Adventure', 'Card Game', 'Exploration', 'Fighting', 'Horror']"
6457,Drachenhort,2015,6457,2,7,128,6.7016,6.5222,1,N,0,Original,Modern,Board,"['Bluffing', 'Fantasy']"
6458,Wisdom of Solomon,2018,6458,1,5,72,7.5637,6.8247,0,N,0,Original,Modern,Board,"['Ancient', 'Religious', 'Territory Building']"
6459,Elekt,2019,6459,2,4,70,7.7543,6.8945,0,Y,4,Original,Modern,Board,['Fantasy']
6460,High Tide,2016,6460,3,6,273,6.1056,6.1557,0,N,0,Original,Modern,Dice,['Dice']
6461,Hermetica,2018,6461,2,2,87,7.8877,7.0347,0,N,0,Original,Modern,Board,['Abstract Strategy']
6462,C.V.,1979,6462,2,4,95,7.2825,6.7749,0,N,0,Original,Modern,Board,"['Aviation / Flight', 'Nautical', 'Wargame', 'World War II']"
6463,Ogre  Objective 218,2016,6463,2,2,131,6.7306,6.5410,0,N,0,Original,Modern,Card,"['Card Game', 'Wargame']"
6464,Confrontation  The Age of the Rag'Narok,2007,6464,2,2,169,6.5275,6.4402,0,Y,4,Original,Modern,Board,"['Collectible Components', 'Fantasy', 'Miniatures', 'Wargame']"
6465,Seasons of Rice,2018,6465,2,2,80,7.3029,6.7416,0,Y,2,Original,Modern,Board,"['Farming', 'Print & Play']"
6466,Stock Market Game,1963,6466,2,8,302,6.2370,6.2509,0,N,0,Original,Modern,Board,['Economic']
6467,Star Wars  Stolen Plans Card Game,2006,6467,2,6,169,6.4166,6.3705,0,N,0,Movie_IP,Modern,Card,"['Card Game', 'Movies / TV / Radio theme', 'Print & Play', 'Science Fiction']"
6468,The Mind Extreme,2019,6468,2,4,106,6.9016,6.6060,0,N,0,Original,Modern,Card,"['Card Game', 'Deduction', 'Number']"
6469,Night of Man,2015,6469,1,3,85,7.7053,6.9417,0,Y,2,Original,Modern,Board,"['Modern Warfare', 'Science Fiction', 'Wargame']"
6470,Shake Up,2019,6470,1,2,77,7.5065,6.8207,0,Y,2,Original,Modern,Card,"['Card Game', 'Economic']"
6471,Trans Europa & Trans Amerika,2018,6471,2,6,87,7.0984,6.6675,0,N,0,Original,Modern,Board,['Trains']
6472,Walls of York,2018,6472,2,4,240,6.1704,6.2064,0,N,0,Original,Modern,Board,"['City Building', 'Puzzle']"
6473,Rock of the Marne,2008,6473,1,2,132,6.6697,6.5072,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6474,Fallen Angel,2017,6474,2,4,129,7.2171,6.8134,0,N,0,Original,Modern,Dice,"['Dice', 'Fantasy']"
6475,StarForce 'Alpha Centauri'  Interstellar Conflict in the 25th Century - Designer's Edition,1974,6475,1,3,261,6.2330,6.2495,1,N,0,Original,Modern,Board,"['Science Fiction', 'Wargame']"
6476,COBRA  The Normandy Campaign,2008,6476,2,2,99,7.0051,6.6470,1,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6477,Yokai Septet,2018,6477,3,4,83,7.2080,6.7078,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy', 'Mythology']"
6478,Triovision,2008,6478,1,6,195,6.4213,6.3777,1,N,0,Original,Modern,Board,"['Abstract Strategy', 'Real-time']"
6479,Outreach  The Conquest of the Galaxy,1976,6479,1,4,172,6.5134,6.4322,0,N,0,Original,Modern,Board,"['Exploration', 'Science Fiction', 'Space Exploration', 'Wargame']"
6480,Smash Up  World Tour - Culture Shock,2019,6480,2,4,67,7.9442,6.9552,0,N,0,Original,Modern,Card,['Card Game']
6481,Ascension  Deliverance,2018,6481,1,4,54,8.3009,6.9968,0,Y,2,Original,Modern,Card,"['Card Game', 'Fantasy']"
6482,Star Traders,1987,6482,2,6,203,6.2919,6.2921,0,N,0,Original,Modern,Board,"['Economic', 'Science Fiction']"
6483,Vortex,2016,6483,1,6,114,7.0454,6.6936,0,Y,1,Original,Modern,Board,['Abstract Strategy']
6484,Middle Kingdom,2008,6484,2,5,380,5.9837,6.0480,0,N,0,Original,Modern,Card,"['Ancient', 'Card Game']"
6485,Kanaloa,2002,6485,2,4,261,6.2191,6.2395,0,N,0,Original,Modern,Board,['Abstract Strategy']
6486,Schatz der Mumie,2009,6486,2,4,153,6.4745,6.4026,1,N,0,Original,Modern,Board,"['Ancient', 'Childrens Game']"
6487,A Game of Gnomes,2015,6487,2,4,147,6.5032,6.4179,0,N,0,Original,Modern,Board,"['Adventure', 'Fantasy', 'Mythology', 'Travel']"
6488,Riddle of the Ring,1982,6488,2,8,138,6.8175,6.5969,0,N,0,Original,Modern,Board,"['Adventure', 'Fantasy', 'Novel-based']"
6489,The Secret Door,1991,6489,1,8,256,6.1630,6.1994,0,N,0,Original,Modern,Board,"['Childrens Game', 'Memory', 'Murder/Mystery']"
6490,Space Freaks,2017,6490,2,4,171,6.7946,6.6094,0,Y,4,Original,Modern,Board,"['Miniatures', 'Science Fiction']"
6491,Ming Dynasty,2007,6491,2,4,495,5.8780,5.9477,0,N,0,Original,Modern,Board,['Medieval']
6492,Hooyah  Navy Seals Card Game,2012,6492,1,4,204,6.2709,6.2781,0,Y,1,Original,Modern,Card,"['Card Game', 'Modern Warfare']"
6493,Simon's Cat Card Game,2016,6493,3,6,301,6.0964,6.1453,0,Y,1,Original,Modern,Card,"['Card Game', 'Comic Book / Strip', 'Humor', 'Movies / TV / Radio theme', 'Number', 'Party Game']"
6494,Blood & Plunder,2016,6494,2,2,85,8.7788,7.4349,1,N,0,Original,Modern,Board,"['Miniatures', 'Pirates', 'Wargame']"
6495,Bears!,2011,6495,2,4,827,5.8251,5.8755,1,Y,2,Original,Modern,Dice,"['Dice', 'Party Game', 'Real-time']"
6496,Caesar's Gallic War,2009,6496,2,2,106,7.0076,6.6605,0,N,0,Original,Modern,Board,"['Ancient', 'Wargame']"
6497,Stonewall  The Battle of Kernstown,1978,6497,2,2,164,6.6029,6.4853,1,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6498,Dark Deeds,2016,6498,2,5,129,7.4473,6.9430,0,Y,3,Original,Modern,Card,['Card Game']
6499,Island Of D 2  The Shadow of Dawn,2005,6499,1,1,151,6.6109,6.4841,0,N,0,Original,Modern,Card,"['Adventure', 'Card Game', 'Exploration', 'Fantasy', 'Print & Play']"
6500,Oriflamme,2019,6500,3,5,83,7.3837,6.7875,0,N,0,Original,Modern,Card,"['Card Game', 'Political']"
6501,Chez Geek  House Party edition,1999,6501,2,5,4262,5.7207,5.7339,2,Y,10,Original,Modern,Card,['Card Game']
6502,Boxcars,1974,6502,2,6,195,6.4676,6.4083,0,N,0,Original,Modern,Board,"['Economic', 'Trains', 'Transportation']"
6503,Outbid,2001,6503,3,4,376,5.9484,6.0207,0,N,0,Original,Modern,Card,"['Card Game', 'Electronic']"
6504,Desert Steel,1989,6504,2,2,107,6.9832,6.6496,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6505,Skyway Robbery,2015,6505,2,5,129,6.7415,6.5455,0,N,0,Original,Modern,Board,"['Adventure', 'Aviation / Flight']"
6506,Really Bad Art,2016,6506,3,6,114,6.9765,6.6569,0,N,0,Original,Modern,Board,['Party Game']
6507,Chemistry Fluxx,2017,6507,2,6,230,6.3000,6.2978,0,N,0,Original,Modern,Card,['Card Game']
6508,Sheep 'n' Sheep,2017,6508,2,4,104,6.8836,6.5939,0,N,0,Original,Modern,Card,"['Animals', 'Card Game']"
6509,All is lost save Honour,2006,6509,2,2,75,7.6653,6.8809,0,N,0,Original,Modern,Board,"['Renaissance', 'Wargame']"
6510,Time Chase,2019,6510,3,6,128,6.6658,6.5021,0,Y,1,Original,Modern,Card,"['Card Game', 'Science Fiction']"
6511,Chickwood Forest,2017,6511,2,5,109,6.8862,6.6022,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy']"
6512,Eternal  Chronicles of the Throne,2019,6512,2,4,89,7.5258,6.8733,0,Y,1,Original,Modern,Card,"['Card Game', 'Fantasy']"
6513,Ad Acta,2002,6513,2,4,220,6.1896,6.2218,1,N,0,Original,Modern,Card,['Card Game']
6514,Duel of the Giants  Eastern Front,2010,6514,2,4,202,6.2998,6.2974,0,N,0,Original,Modern,Board,"['Bluffing', 'Miniatures', 'Wargame', 'World War II']"
6515,The Generals,1980,6515,2,2,199,6.7108,6.5709,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Electronic']"
6516,Big Five,2010,6516,1,4,191,6.2809,6.2849,0,N,0,Original,Modern,Card,"['Animals', 'Card Game', 'Childrens Game']"
6517,Edge of Humanity,2017,6517,2,5,175,6.4056,6.3645,0,N,0,Original,Modern,Card,"['Card Game', 'Horror']"
6518,Adeptus Titanicus,1988,6518,2,2,220,6.3632,6.3411,0,Y,1,Original,Modern,Board,"['Miniatures', 'Science Fiction', 'Wargame']"
6519,New World,1990,6519,2,6,335,6.0439,6.1011,0,N,0,Original,Modern,Board,"['Exploration', 'Renaissance']"
6520,Trivial Pursuit  Bet You Know It,2010,6520,2,6,517,5.9147,5.9759,2,N,0,Original,Classic,Board,"['Party Game', 'Trivia']"
6521,Twilight of the Gods,2017,6521,2,4,110,7.3921,6.8685,0,Y,4,Original,Modern,Card,"['Card Game', 'Mythology']"
6522,Realm of Wonder,2014,6522,2,6,427,6.0858,6.1250,0,N,0,Original,Modern,Dice,"['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Fighting']"
6523,1822MX,2019,6523,3,5,44,8.6111,7.0010,0,N,0,Original,Modern,Board,"['Economic', 'Trains']"
6524,Salem,2016,6524,3,7,182,6.4248,6.3779,0,N,0,Original,Modern,Board,"['Deduction', 'Educational', 'Horror']"
6525,Frontier Stations,2015,6525,3,6,112,6.7633,6.5413,0,N,0,Original,Modern,Board,['Science Fiction']
6526,The Little Prince  Rising to the Stars,2015,6526,2,6,301,6.0959,6.1449,0,N,0,Original,Modern,Board,"['Childrens Game', 'Movies / TV / Radio theme', 'Travel']"
6527,Battle of Britain,2017,6527,2,4,119,7.3286,6.8555,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6528,Charlemagne,2017,6528,1,1,75,7.5831,6.8457,0,N,0,Original,Modern,Board,"['Medieval', 'Wargame']"
6529,1918  Brother Against Brother,2018,6529,2,2,73,7.4773,6.7925,0,N,0,Original,Modern,Board,"['Civil War', 'Wargame', 'World War I']"
6530,The Battle of Monmouth,2008,6530,2,2,74,7.7946,6.9314,0,N,0,Original,Modern,Board,"['Age of Reason', 'American Revolutionary War', 'Wargame']"
6531,Cosmic Cows,2001,6531,2,2,605,5.8931,5.9497,0,N,0,Original,Modern,Dice,"['Animals', 'Dice', 'Science Fiction']"
6532,Tales & Games  Aladdin & the Magic Lamp,2016,6532,2,5,158,6.4801,6.4074,0,N,0,Original,Modern,Board,"['Action / Dexterity', 'Arabian', 'Childrens Game', 'Fantasy', 'Novel-based']"
6533,Final Act,2016,6533,2,2,77,7.5997,6.8612,0,N,0,Original,Modern,Board,['Modern Warfare']
6534,Dodekka,2014,6534,2,6,210,6.2666,6.2750,0,N,0,Original,Modern,Card,['Card Game']
6535,Red Poppies  WWI Tactics,2010,6535,2,2,73,7.3863,6.7541,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6536,Antinomy,2019,6536,2,2,98,6.9708,6.6283,0,Y,1,Original,Modern,Card,"['Card Game', 'Science Fiction']"
6537,Love Letter  Star Wars,2015,6537,2,4,92,7.0027,6.6329,0,N,0,Movie_IP,Modern,Card,"['Card Game', 'Deduction', 'Movies / TV / Radio theme', 'Science Fiction']"
6538,Favoriten,1989,6538,2,5,166,6.4175,6.3706,1,N,0,Original,Modern,Board,['Racing']
6539,Twin Peaks,2014,6539,1,6,72,7.6597,6.8649,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6540,The Lion Guard  Protect the Pride Lands,2016,6540,1,4,95,7.0316,6.6526,0,N,0,Original,Modern,Board,"['Animals', 'Childrens Game', 'Movies / TV / Radio theme']"
6541,Gigamons,2014,6541,2,4,151,6.4798,6.4052,2,N,0,Original,Modern,Board,"['Childrens Game', 'Fantasy', 'Memory']"
6542,Ringo Flamingo,2009,6542,2,4,217,6.1782,6.2143,2,N,0,Original,Modern,Board,"['Action / Dexterity', 'Animals', 'Childrens Game']"
6543,C.O.G.,2017,6543,2,4,103,6.9250,6.6134,0,Y,2,Original,Modern,Dice,"['Dice', 'Science Fiction', 'Word Game']"
6544,Speechless,2016,6544,3,8,117,6.7248,6.5256,0,Y,1,Original,Modern,Board,['Party Game']
6545,Movable Type,2016,6545,1,6,98,7.0954,6.6900,0,N,0,Original,Modern,Card,"['Card Game', 'Print & Play', 'Word Game']"
6546,Jester,2015,6546,2,4,71,7.4704,6.7816,0,N,0,Original,Modern,Board,['Medieval']
6547,Uno  H2O To Go,2004,6547,2,10,386,6.0306,6.0845,0,N,0,Original,Classic,Card,"['Card Game', 'Number']"
6548,The Price of Freedom  The American Civil War 1861-1865,2008,6548,2,2,187,6.3642,6.3392,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6549,Race to the Treasure!,2012,6549,1,4,234,6.2688,6.2759,0,N,0,Original,Modern,Board,['Childrens Game']
6550,Middle-earth Strategy Battle Game  Rules Manual,2018,6550,2,4,47,8.8766,7.1188,0,Y,4,Original,Modern,Board,"['Book', 'Fantasy', 'Miniatures', 'Movies / TV / Radio theme', 'Novel-based', 'Wargame']"
6551,Bugs on Rugs,2019,6551,2,5,92,7.0592,6.6599,0,N,0,Original,Modern,Card,"['Animals', 'Card Game', 'Educational']"
6552,Kill the Overlord,2012,6552,4,8,369,6.0043,6.0658,0,Y,5,Original,Modern,Card,"['Card Game', 'Medieval', 'Political']"
6553,Bushido  Der Weg des Kriegers,2008,6553,3,5,255,6.2622,6.2707,0,Y,1,Original,Modern,Board,"['Bluffing', 'Fighting', 'Medieval', 'Political']"
6554,The Powerpuff Girls  Villains at Large Game,2000,6554,2,4,174,6.3594,6.3350,0,N,0,Original,Modern,Card,"['Card Game', 'Movies / TV / Radio theme']"
6555,Dragons of Kir,2005,6555,2,2,146,6.6212,6.4876,0,Y,1,Original,Modern,Board,['Abstract Strategy']
6556,Borodino,1972,6556,2,2,140,6.6591,6.5064,0,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6557,Heroica  Ilrion,2012,6557,2,3,179,6.3765,6.3465,0,Y,3,Original,Modern,Dice,"['Adventure', 'Dice', 'Fantasy']"
6558,WitchHunt,2016,6558,7,22,117,7.6233,7.0101,0,N,0,Original,Modern,Board,"['Deduction', 'Print & Play']"
6559,Winterborne,2019,6559,1,4,77,7.7814,6.9403,0,Y,1,Original,Modern,Board,"['City Building', 'Civilization', 'Exploration', 'Fantasy', 'Mythology']"
6560,Advanced Squad Leader  Starter Kit #4,2019,6560,2,2,52,8.5769,7.0741,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6561,Light Rail,2014,6561,2,4,189,6.3487,6.3293,0,Y,1,Original,Modern,Card,"['Card Game', 'Trains']"
6562,Soldiers,1972,6562,1,2,92,7.1755,6.7157,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6563,Pinball Showdown,2017,6563,2,4,117,6.8756,6.6069,0,Y,1,Original,Modern,Card,['Card Game']
6564,The Succession Wars,1987,6564,2,5,229,6.2775,6.2821,0,N,0,Original,Modern,Board,"['Science Fiction', 'Wargame']"
6565,Cherry Picking,2014,6565,2,6,141,6.5158,6.4232,0,N,0,Original,Modern,Card,['Card Game']
6566,Noble Treachery  The Last Alliance,2014,6566,4,6,154,6.8059,6.6038,0,N,0,Original,Modern,Card+Dice,"['Card Game', 'Dice', 'Fantasy', 'Medieval']"
6567,Aloha Pioha,2016,6567,1,4,163,6.4929,6.4167,0,N,0,Original,Modern,Card,"['Animals', 'Bluffing', 'Card Game', 'Memory', 'Print & Play']"
6568,Vikingdoms,2016,6568,2,2,106,7.0014,6.6573,0,N,0,Original,Modern,Board,['Abstract Strategy']
6569,Crazy Karts,2016,6569,3,8,428,5.9324,6.0006,0,Y,1,Original,Modern,Board,"['Fantasy', 'Humor', 'Racing']"
6570,Berlin  Red Victory,2006,6570,2,2,73,7.8224,6.9381,0,Y,4,Original,Modern,Board,"['Wargame', 'World War II']"
6571,Frontiers  Liberty or Death!,2007,6571,2,2,252,6.1911,6.2199,0,Y,2,Original,Modern,Dice,"['Dice', 'Science Fiction', 'Wargame']"
6572,Anno Domini  Frauen,1999,6572,2,8,106,6.8330,6.5707,0,N,0,Original,Modern,Card,"['Bluffing', 'Card Game', 'Humor', 'Party Game', 'Trivia']"
6573,1824  Austrian-Hungarian Railway (Second Edition),2019,6573,2,6,57,7.9903,6.9090,0,N,0,Original,Modern,Board,"['Economic', 'Trains']"
6574,Dixie  Shiloh,1994,6574,2,2,163,6.4264,6.3755,0,N,0,Original,Modern,Card+Dice,"['American Civil War', 'Card Game', 'Collectible Components', 'Dice', 'Wargame']"
6575,Hoard,2014,6575,2,6,157,6.8061,6.6063,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy']"
6576,Walking in Provence,2019,6576,2,5,85,7.2247,6.7209,0,N,0,Original,Modern,Card,"['Card Game', 'Territory Building']"
6577,Bloom,2019,6577,1,5,125,6.6522,6.4924,0,N,0,Original,Modern,Dice,['Dice']
6578,Die Sieben Weisen,2002,6578,3,5,302,6.0121,6.0819,0,N,0,Original,Modern,Card,"['Card Game', 'Negotiation']"
6579,Gaines Mill,1997,6579,1,2,88,7.2983,6.7634,1,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6580,Mutant Chronicles Collectible Miniatures Game,2008,6580,2,2,303,6.1362,6.1750,0,Y,2,Original,Modern,Board,"['Collectible Components', 'Fighting', 'Horror', 'Miniatures', 'Science Fiction', 'Wargame']"
6581,Panzer Grenadier  The East Front,1998,6581,2,2,234,6.2077,6.2331,1,Y,3,Original,Modern,Board,"['Wargame', 'World War II']"
6582,The Battles of Waterloo,1994,6582,1,4,179,6.4444,6.3900,4,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6583,Boudicca  The Warrior Queen,2012,6583,1,2,84,7.1946,6.7044,1,N,0,Original,Modern,Board,"['Ancient', 'Wargame']"
6584,Big City  20th Anniversary Jumbo Edition!,2019,6584,2,4,64,7.9219,6.9284,0,Y,1,Original,Modern,Board,['City Building']
